id,fecha,fuente,titular,url,tickers
834,2026-07-05T07:00:00+00:00,Google News,"Automotive and AI Lift Infineon Q2, Point to FY2026 Revenue Above $18B - EE Times",https://news.google.com/rss/articles/CBMimAFBVV95cUxNcjdpeUFvTFVKT1JRYXVTeU5ld1BLVGdtakotRTBEdVVkcFNiaXVXLW9JaTlNek94SEsybFNZbk9YeUVsd3JzcU00aUtleUJ1VlptQzBRNElMXzlKS3VNY0FybE80WHFNYURZNkc1cG82aVRETk56b1FDRFNGM3RPQUZDYzFqSXk0OXQ1bXV5UllfdVE4UUlWUg?oc=5,IFX.DE
835,2026-07-20T16:00:00+00:00,Google News,Infineon Serves up Security IC Supporting USB and NFC Connectivity - All About Circuits,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVmJmWktraDVPY3h3UE45WTZEOHk3X2ZqUGtmVmlOSWh1WFdTMkhUQ2tqbmJodk4yb2hHcWhlYnlOSExvMmE0YmtEWUlnUkVPUk5hTDRQQzVocXcwU2xEZlZGNTZ6cmdZYjl5MVl5QWwwVmt2X0FlNER3ZEsyOXA1QVYyeG1yNWxkeV9ONVFDR0Jmc19oZzhVUl94dTJ1c2haNm5hcTIwMlg?oc=5,IFX.DE
836,2026-07-02T07:00:00+00:00,Google News,Germany's Infineon opens major chip plant as EU seeks tech autonomy - RFI,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNQVpRdWFna0RhMTN0UzBsaWNhV1lKN2J4Y0RnYWFQWWtVcWFaNFFGQ1Rkd2JpV0d2NFRjakVqVVg5VDd0cFJaWTl6b0d4ci0zSDExaVBVV1hocUV5eEE3MlZaX0R2cjV4dkJ4NGd2LURLakhka3hCZ2pDMkE3LW1ORlkwY1NoTlV6ZG12bTJGQThuYlRoUG5mX3o2Unp2dGhKWGtfLUdhdWZaSENtYldmc1dZU3h4eHha?oc=5,IFX.DE
837,2026-07-21T15:49:30+00:00,Google News,DAX 40 Rises Led by Infineon - TradingView,https://news.google.com/rss/articles/CBMihgFBVV95cUxQci1adWt3SHhwZzB2Z0NYSjctRXdWV09ZbWhvdllIeUJCNW12SnJaMzhnaEo1ZnR2UFZ0QU11MDB2b0tOODBvWkpXc05mYWdYT29xcU5Xd2FiT1p4VlV2eVhGeGlTZ2IxeWZHalRyUkc5a1hYMEE2eE1UZWZQMEM0VXIxUlFFZw?oc=5,IFX.DE
838,2026-06-15T07:00:00+00:00,Google News,Infineon found to infringe Innoscience patents - Compound Semiconductor,https://news.google.com/rss/articles/CBMimwFBVV95cUxNUjFFOWxDVnM4ZnpXenJpQjhEQ2VfMVRQYUFwMTJFXzkzQjU3a1gxUzEtQU5DMktSd0o2R1p6WFVBVFJBcUtSS2x4SlRIbGFfZ1BZdlZ5bVNBT0FmdnNoZWRBclk3anhfMm1ral9IX0p5Z3VIYWp2U0t2dndoRkx6ZDB6cWF4V05XSUpoTUI5T3h3NzkybDFiZUlQYw?oc=5,IFX.DE
839,2026-07-03T07:00:00+00:00,Google News,"Infineon: The World’s Largest Chip Fab in Dresden, Germany - Data Centre Magazine",https://news.google.com/rss/articles/CBMilgFBVV95cUxPZnhhNnFMZ1E1YUE5SEhqdllYTEJ1aWpnRDZkMWhKaFBJRFVzdEtUclo4TWVPelVRRkZ4Q2Q1dGkzVXNTeTA1UFVMRDhyYnN4Vzg4UThuOFFWSTRNRE5zRGR4TUtCS2taakR0dk4zQnZKallPdU8wRHBHNkw0QW9CNGVhYk85OExKQ21XM2dSR2V4LVdwRVE?oc=5,IFX.DE
840,2026-05-05T07:00:00+00:00,Google News,Infineon lifts 2026 outlook as AI demand boosts growth prospects - Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOOEtfazVvN0k3d051M1dPOTdLNUthUjd2LUpSdTUtX0RRVE4wQzU0SWRCcUV4QnNxdUJWbWNEalVGbGNaaEZXaGRmaTA1ZUFpLVUtVzNxUE9WRk1IcWt6SmhNSWpvcWJ6SnhCRDdlZDN5RUM2U1RHNVdENlJhMUNPSVlkWmpCU2ZUbklkdEJnX3dBR2d0bWRIMS1DZUYtZ1BxbXFpZWtZeUpEUQ?oc=5,IFX.DE
841,2026-07-13T12:35:23+00:00,Google News,"Infineon, LS Electric partner on DC power infrastructure for AI data centers - Data Center Dynamics",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQNXBEUnVpWFQ2NlNvbk9aa0liRFBlak5INFR2dFh5aU1kMXRzd1ZFdUlZNjFpLXloeWQ3MEh0LUpXLUVhdWFQbjFWSGgtU01Tb2FHdXpaQXdSRWZzMXIwT09KSW0wbEc4T21CQXN4RmlLRDdVMm82T0JHVHpBTjRfdjktNTI5c08tUWJnT3ZsOXdXUDhlOVEtS2dvUDdpU2xZNHJIVzV5c1lHMmh3Ynd4WXBoR19BVlh3NVVj?oc=5,IFX.DE
842,2026-07-22T12:02:43+00:00,Google News,INFINEON TECHNOLOGIES AG : DZ Bank remains its Buy rating - marketscreener.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxQQl90QmZtMUkwU01YODBTemo2UXphc0lGVmVWbkRKZE5meG5yR2lGUWVrQ1ZWaUlJaDFHaHdkbUVwTnA1QzZqTmpmWlJ4TmFBSjJvOGxETGl1R0pVV19SU3RvVF93SHR5bV9tazVJa1VaMUplWHMySndfcjZsUTctc1c5S2ZXYWwzZjdxbHVoZTlNSFNnWUdPVVVHbGFkZ2N4UkJlbGtTT2tPaEJE?oc=5,IFX.DE
843,2026-07-21T11:30:00+00:00,Google News,Analysts Have Conflicting Sentiments on These Technology Companies: Infineon Technologies AG (OtherIFNNF) and Microsoft (MSFT) - The Globe and Mail,https://news.google.com/rss/articles/CBMisAJBVV95cUxOblVOWmtPNDZ2OGNIVXM5Wm0wbWFSd1JmX3JPN1hrQm0xZDFEVVdRN3hpVUtyYzZfdk0zbGdZQU5wSmt6ZmRpcDE3Tk1pWDdlQTdqVE1HZ1Nqcm4ySmxUeGlySWlGR0ZUWkl1cDU0anNUNzd4ODFtTHF6YVRISnBZWmhDemE0UjZqSnlRbGJYaXAxanZ4OEVTR0NHeDJidHpGV0UzX3h5Tm1uUG1CWlp2ZklpQllRS0RIZGRIX09DYUkwWUk4WV9hVC1kbXNqNXY1Q204eVJPLWpXdHdZdWtqQkFrMTctck1IUkdESEZMUndfNzJDOGQ1blJtaThodUFhOWp2TDVSV0toME84U3pWei04Xzc5VGRJZEE2Y21wdFR6UFJtLTR3TTBUN1hDY3py?oc=5,"IFX.DE,MSFT"
844,2026-07-07T16:54:27+00:00,Google News,Infineon Bets Big on Smart Power with New Semiconductor Fab - Electronic Design,https://news.google.com/rss/articles/CBMi7AFBVV95cUxOTFdmaTgtMW41VTBOaENwQllyRXJIekVYV0dTRXlrXzFqNlYwU2R5d0tESVRpLWY4YkRjUkNMWE03d1pyQUpaN2liWTFyczZWc1I2S1NRVWFlU3ZxNG05cFMwd0lmSFQ4QkhlbkFUeE9WTzNCVXZuX3RtNjdaRzh2WS16X21lUGMxX3VLUUdVWkRnaFZiQnV3YjNXSWZ4SUNnT3pzR3ZtQkE1RFF2WjhrVXZRbUcxNHBmZkpmZzdmZ2FDVXc5RS1Pb0JtR1ZIOUVjSWtxWF85OUl2WUIzZmxIZWFwSEkwTG5HQ1hSdQ?oc=5,IFX.DE
845,2026-07-23T02:56:29+00:00,Google News,"BHP Group: Solid Execution, But Valuation Limits Upside (NYSE:BHP) - Seeking Alpha",https://news.google.com/rss/articles/CBMimgFBVV95cUxPdXFPUGV2bmxsZ3pJTXB0R1k1VWdWc2p6QWt3UE9aWXpzVjZIYVlUTzN0SWVuN2lXZmNWVktlT2JzNURYcnBhaTBDS1pOcU9GN28yYUNKaEhzR003ZDFKUkRxYjNQdFgwaVoxTENuNnlzRXEzNXZyUmg3dk1yQnpTaVZRblpYNWNyOVZxVEFUYkx4T01MWVFCb1Fn?oc=5,BHP
846,2026-07-20T14:29:00+00:00,Google News,"Lobbying Update: $170,000 of BHP GROUP LIMITED lobbying was just disclosed - Quiver Quantitative",https://news.google.com/rss/articles/CBMiswFBVV95cUxOTUw4WEFzM2JoelNMZFVLVGFKU21rNFZJNzVIdWdqNDdmT2dnVlpEUzJjLXN0NHhsOXU3ZVJnaHhOTWdyRUo0Y3V5YWFVZVlzNzlJUUpqQkdSRmx5VUszRVZjdmZtcnZEaEd6VkNTcGQ2a1cxSG9YYW9tVzBaUjZUNWFGaDJuWGNoU0c5NlBNOVpJcU96V0lDU3JhdFNxQUpqTkJZaDZUZk51dXVNODVSU0RKbw?oc=5,BHP
847,2026-07-24T05:22:00+00:00,Google News,BHP Group Ltd (BHPLF) Receives a Hold from J.P. Morgan - The Globe and Mail,https://news.google.com/rss/articles/CBMizwFBVV95cUxPaVpOdm8zTnlHWmY3eFlsZ19FOXpvblBOOG1kQjNmamZhc1lNaTVwa1BRX3M1aXkzOThnYTEwbXNOSDJlZHQzWXRIREVpYmhWSmhBbm9aNDhsSWhPd0RGaEhFUlVBV2ZQenN6b1JLdXNtbXUxd3RtSUZPM1N3SmRjVWczanRieEt1TWxqWG4xUXY0WllUajdodDJTeXBDdG5HYUZSUUZiS2N6cE9JMXpzbGVfRXlTX29aS1VMS1JHdUxuNjNrOVFJSGg4NmVvaWs?oc=5,BHP
848,2026-07-21T21:31:31+00:00,Google News,BHP Group Ltd (BHP) Shares Surge 3.7% -- What GF Score of 73 Tel - GuruFocus,https://news.google.com/rss/articles/CBMirAJBVV95cUxOR3NZeHdmQkZFbG1mQWdSQUNiTjhoY1ZpVWYzcVVEaVI2WTJfal9zdGZmelpVVFhyU0dYUjFJYVVOam1CMXNUUV8xR2dLOW93dXpaZFFFQ0VrX1FmWFN2d08xalFxX3RqdmJpa054eXpVTk1RaWRFa0plbm9XY3VtQ09yY3h5VGlNUGZaXzlsdkp1QmJnVEtEUmJob0ZrWk5YLVFFRXZ1dFdrbFI5NmxJdTQ3RzhfZ3hmVVJVSmlKTzRFWm1PdklRNmt4QzVaMVp3ZXRVSDV6QUdFTk1CT044Q05OQXF2N21sX05IR2JqODZSX3F0dktJN1pfVFVkVXVsWTYwNzliMjRvd2Rib3htTTA5TWNjVFpwdGlHNzU1N0RwNzRIZHdZVEpoLW0?oc=5,BHP
849,2026-07-02T07:00:00+00:00,Google News,BHP to transfer Arizona property to Canada's Faraday Copper for 30% stake - Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOblRWV0VMclEwSm9JbzBJc1FyVnNudnM1QTNiZDZmTmFvX29sZ01oWFVOSkx1Yy10UVdxaGE0OHFpdnV4cDNwcVFvSFQ1YnVmUmQ0OWY4cWdsVWZuUEcxN0dqTGpkVFVlYm1VYzJ0RGwwTVlXV3dpRDF0TFNEUkhyQ1E4QVlXcmVZWi1FOXBnSkxERTVyLTdIUDJDMHI4eTJfNmxwaTAySDFjQQ?oc=5,BHP
850,2026-07-15T07:00:00+00:00,Google News,BHP Annual Copper Production Falls; Iron Ore Output Notches Record High - WSJ,https://news.google.com/rss/articles/CBMirAFBVV95cUxNVG5QVDl0c0QxR1hfcVpuLVRVQzFaVUt5aXdNemh2YmJ1WlpvNXFIODk2N2ZvVENxc3RwMFdtMkdqNUxTZjhYcHMtQ19vZklKZ3MtZnI5TjlFTV82NzhBU1FoeEVkR3JXSlBCSGl1aVpKbFZxVktGbS1pRmxYNVdoRTA2VlVDNnhwZXhuZGVMTGlsYjM0d3JlWDZPdTlyc0VrNVpCdjFEYzBmTG1j?oc=5,BHP
851,2026-07-22T07:03:00+00:00,Google News,BHP Group Limited (ASX: BHP) Climbs as Copper Rally Draws Buyers Back to Mining Giants - Kalkine,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOem82NG9YdnRmci1wN0h5dm4xaVhkQUhOSXRiZkpJcHpacDZOcUpaSXJyMkt6MmtQemM2dDdBYzR3aFhnS0MyT1Z4YW52SVhLNk1qY2pneDVYX0tsOC1LUGJ3V3FkWW94bmhEV2xSRFg1bWhNT3g2NHRFWmdxeWE0cDJEZVl3OEV1MmtGT3E1aUtJcnJwTENlY0hiRTBoTU4wQW5GLW5qd3JkSWtpWU83X01yNGVxZHY0RUwzSk9WMlBkZw?oc=5,BHP
852,2026-07-25T02:01:11+00:00,Google News,"Daily Brief Australia: Cauldron Energy, BHP Group Ltd, Woodside Energy Group and more - Smartkarma",https://news.google.com/rss/articles/CBMixwFBVV95cUxOZXNOVDB3YWVETER2WkxzanZWcTAxM2JleUc4eHQ2ZWhCRXVLOUFHNkRFeXNIclRXbWt5R2J3UEIycEpRWkhtUmhCZVhkaFpSNXdZclFTZFVjdzRSdkRIalplU1pjcEpfYVhSOVpoMFVkUF9OdmFwbFlXN1BSZGN3RlI4dnNzV3VJUUxMVjZTcW1ONk51bHFEZnBUeng3eUR2djA2SW5qUXM0RElPY1ZiYm9QYVB4ck45MnpBRFlZcFpoTGJSWkVZ?oc=5,BHP
853,2026-07-24T06:30:00+00:00,Google News,"BHP Group Reports Fatal Incident At Peak Downs Mine, BMA Queensland - TradingView",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPajJqazZoNHM0VWZETllvV0haNGZmc3gyZU4wSm40QlJZS0JubnZESy1zeUFrYTVubG9fZG5Zajc1U2x3Q2tvdkFVYXl6Zlo3NHlCVWR4aWh6dVhOS05OVHJzTG9ZNWVod2J1dEZxYlpxR1d5Z3VHNFdQdmJveVY1ZnBuNXZ5eUlzTFJmd2FyOVZyb29qbGdlaURScWJLMnZPMURydzBzbUtHQ0s3a2RfdWpIaVota0NiVm0yV2lRczU0M2kyNERLQWZ0Vk1aNHloR1E?oc=5,BHP
854,2026-06-26T07:00:00+00:00,Google News,BHP Executive leadership team update - BHP,https://news.google.com/rss/articles/CBMilgFBVV95cUxQTkZDelEybUJjVmUweE43OTJaaV9DeHlGVzZDdDVTRk8zSmUtN2N4akI1aGtSUVJCd3JPb19QTTBmRnA2N2ktRG9aelJpRnNiejlqVVQxaGZpVWNWMjJieVlyS2Vqekx0NUQ5cE01eVhhQ2UyZFdjOFpuZ0IzZVdiU21IUDczZDhlTUJuRHVkT0RROXhsc0E?oc=5,BHP
855,2026-07-22T05:06:00+00:00,Google News,Analysts Offer Insights on Materials Companies: Barrick Mining (B) and BHP Group Ltd (OtherBHPLF) - The Globe and Mail,https://news.google.com/rss/articles/CBMihAJBVV95cUxQZjdGS2Q1STRUT0xtZDVETTNZS2hmN3VCcnRCZ2ItcGVMSS00Ymh4N1h1LUMxZGJwUy1qamU1QWZyLVB6aTdpS3NrbmxKQ0dYcXk0YTU0cG9QRHgtN1VnOW03UnhSVmlCTmtjV2FoUHVKM1VQekhTLWhENlRPVzJZc3d0SmpFazdMMzlnN2RPX3Y1UC1jVHdVQUp0Tk83Mm5jX1R1cTJSalhraWZqZ1RUeklxY3FEVmNERW5lMk10dW1MRWdmSGNuck9jeFFGeUNfaWpwZzFDaDg3UWJPeS1QVVoxMDQwTWtYdVVVT0RlbVBIb1hFaGY2SHVyV3J6eFN0Tl9DSQ?oc=5,BHP
856,2026-07-14T18:36:00+00:00,Google News,Why BHP Group (BHP) Stock Is Up Today - Quiver Quantitative,https://news.google.com/rss/articles/CBMif0FVX3lxTE85MHplZEQ1TWlBR0ZmNUJtMno0SW0yalFRTlA2bDlMOHZad3oyYlJEQU1xVWxzekdOM0YtcUVJRTJTdGYyRUtEYmpkdm1oNmJtRENIaTB3T3J1akhJSmNwVWNld0pobHRHSUQ3NDBOVlJNTXFRZlNTWnowSUIya00?oc=5,BHP
857,2026-07-09T07:00:00+00:00,Google News,Is BHP Group (ASX:BHP) Cheap Following Leadership Changes And Copper Project Progress? - Yahoo Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxOQUFrbmNfeTUzRU8xQkVWaTNuZjc2aTZBYXozS2dtZWdVSk81cjBJakdhT2h6SzdqRjhGeGt1WWt6RjQ2MElweHBfTGlIXzNKZnVKTW9uWV9RUUFyNlJJY1VNckdROUNUWDZ0bUt0dDlwLUM4U2pObFY0UFVqSDFUQ2o1UnZLc09yOU5hUXE3U0tkUQ?oc=5,BHP
858,2026-07-25T23:27:50+00:00,Google News,Freeport McMoRan Stock Leads 3 Copper Miners With Margin Strength - simplywall.st,https://news.google.com/rss/articles/CBMizgFBVV95cUxOcEZ5Ujd4N0dFbE55NWNmb1VZR1JpejAzNVJ2aUFEY2ZaMWM3RjhkVmdIaV9zUU40dFB0c3NxZXR4UURuWjkyd1ZhT0ozaTFDNDVfNzFienQwTjVydHZ1QWpqbFJjSWk0ZnYyV3daQm9OTTE4TnV2YXFmN1pCZUt4LUNHMEM0U3hXdmdlTEhJSTJ6eEpvZm9wVDVVai1zUjg2czBwSVZMN0ItdGhsb1Bvc2pYTUlfWEJIYkZDdENqOEQ4bEM5SHhHRDZGMlVyd9IB0wFBVV95cUxNMmdsTzVxQ19zdkx5REFfV25neGJzRklISWgtcHVOWUs2VGg0OTRrNk5PWTBYMUdscjZtc2MwdHhDX21qRzJJUndMZk9VSjN6S0tZN1RhbGY5eGJXa0FyZmpMZWNiLVowalA5eEp3UzlsSEJxdzJpdlpJZ19tVE9QWWIweE9zTXpZUUkyMFU5cmdoRnpkd2VaenA5ak1SY2lHNFJiN1FCUy0wSUpFTHphZUxIdHJnRmNRcG11VE1PWVpXQkNHQmFzZGxTOUs2VUwyeFZn?oc=5,FCX
859,2026-07-24T17:39:00+00:00,Google News,Freeport McMoRan eyes $4.5B expansion of Arizona mine as investment decision looms - ABC15 Arizona,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOeHZVWHFHRWlaNFA4c1NMSGhMUkJNSHVyU0pnT1RVajJlVXZEU3Y5aldjaUFfTmQ3Z3BfazJSMHJ4TUxMYnVRZVNiRzNQRGo0UGdBemM4d3VqcElRY2hQWl9FR1gyUUZldGJIc0FpczgtdlBPSTRibFF0dkwwYW1JNVlKN0U1UUQ2bkVLV0JFUU1zQTlMWVVOQVMwbHhQMTFnMzV0VllWa19DbmFEVnBKMDdkZmF6YkRk?oc=5,FCX
860,2026-07-25T13:06:00+00:00,Google News,"New Buy Rating for Freeport-McMoRan (FCX), the Basic Materials Giant - The Globe and Mail",https://news.google.com/rss/articles/CBMi4wFBVV95cUxPc09mY3ZVTlRoNTZERjRPWlVBRWtFcFF1elZLZF9lTzk2aVdlTmlLY2dnVlJRUzZqeDBHYjNMNC1jWWxYQnlJUmtRbG0ydkh1Ql9keDcydlE5X3ZBTC04a0k3bHM4V1JoOUJHSXIwN05IRXowNW5wQ2ZaT0J5VnhxU1M2Y1lMSzBDaDdwTWZ6UDJzTTFkWFpZTk5zeWJBUzhHeUdWeTdQaU5Kc01FQ3J1cTB2YjU4dWR4TjdYSjlXY3l4SFA3ZXV5MHFhT1h0QzJoTXpxRHh1WEdNU0ZPY09hWHBKRQ?oc=5,FCX
861,2026-07-23T12:36:00+00:00,Google News,Freeport-McMoRan beats quarterly profit estimates on higher copper prices - Mining Weekly,https://news.google.com/rss/articles/CBMivgFBVV95cUxQNGdlUkFrSjFmTUFCYS1malBZMzg5LXlHQmFHbDFsMExDTzcySGRwOGxsekx3LVgtbXNBb0F2SjZNZl9UeDZhWnVveXl4UGVfZTAxLUNZWjBNVXFaZmU3VmdTeUpESDg2OEJVTFFsTWdnZGp4N0NTU2ZhZ0JOay0zU0JVTnZ2aDE3eEpKVWNXRmxZSEo1TG9MVGpZNG41ajlJd0dzbk9LRUdXUkk3cHhRSUJDSlRSYXZ5V3VYMENn?oc=5,FCX
862,2026-07-23T16:51:25+00:00,Google News,"Freeport-McMoRan's Q2 profit beats expectations, helped by rising copper prices - Reuters",https://news.google.com/rss/articles/CBMioAFBVV95cUxNTm9MeHZJcnpxYVJlLWlxNDd0Ukl0R3Z2OVZ3eW1ZMXBHaGZSWXBsODBQb0RtUnU4MjhLTUh2RG94S1JERXk3NXpOQlo0VUVvdWItODRpeGtQNEowMi1ZMHJLMl9Ka20wRkdlTm5XQW5XSnZjOUFKaXd1RU1CRjJKV2Q5S2M2bmY0R1ZZa0doQkpFZkZTa1p4SzZPRzNlOV83?oc=5,FCX
863,2026-07-25T11:30:00+00:00,Google News,RBC Capital Reaffirms Their Hold Rating on Freeport-McMoRan (FCX) - The Globe and Mail,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPT2xjenNlMFNFOHRJcjFERUZTYTVoOUJTMEIxcTZ5emRCSE5wMUJXeGU5VkFuOGFKSUpvZXFJTElyWnJIS2tGM0lZTXNMeUFYcFpnd1lpOERZUkgwUFBWaUdNRkpBRGQzb19Jc2Q4WE9nUWlsdnNFVGxLR3A2aUMxLTZjUzhSUnJKMEZIT1JpQVg3VlNRVDRfMkNaVm9waVJpNDR6Rl8wVUdjbXY1WjRvS0xoVUF5VDd4cVk1cmdDNTVHTl9wNkpzd0NmNkVfX083UDgwWE5waUp1SUxPaG5wZnIxdw?oc=5,FCX
864,2026-07-25T13:54:00+00:00,Google News,"Analysts Are Neutral on Top Materials Stocks: Dow Inc (DOW), Freeport-McMoRan (FCX) - The Globe and Mail",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPWTBqSHZUXzdjU213MTBsdGNIci1XaXhFUWp6UlNBRHl3aWNreEtTSDdhNjdYb3pPQi1tN2dvRWxYb1hZMjg4dGlVSm52cHNMdEVHOXBxVmtmVVdVQ3RkSTBOcWxmdVQ1YktGTkQ3emhNWmpCZW9KTDdfaVd1ZWEyWHVkSlNaclN1dUhFWjJTZlgzMXZKOWRlTS02RTFLRjZjcnZtZW1oeTlkbnQyYXNqR09aeTZLMzRqWEpsTVNGYzY3SXpjbms5alpGWWtQM0x3TTd5UHdvZ0tLd2g0amJmcWNUV0hCUFhmVlNzZER5NHdITTg?oc=5,FCX
865,2026-07-25T12:02:00+00:00,Google News,Analysts Offer Insights on Materials Companies: Newmont Mining (NEM) and Freeport-McMoRan (FCX) - The Globe and Mail,https://news.google.com/rss/articles/CBMihwJBVV95cUxOVWNTbGhHS2tpSEFGMlhEZlBvRldWR1ZKSnZRRjJzdUg4SDQzRkhFNXhIaGFNRnpPaW41Q2lBTlpVTHZGbXJWbXRZM05NUGJDTGZqdkxrYXozUzBkb0xHZGFmTmdXbVMxejNnQ0RnUDZBb3g4THFrdTZ0V0NJektxaXRaNEpzaGZ1S1k4ZDUteFNvcW4wWldVR29ETjFqdldvcE8xTDJBa01uYXVOdUs2U0NoQ0xPUTlqRG9mMW1RS1dvYmFtSWU2ZUZ2cTZIZk1RZFR5TlVyOS1hODc1dE9xU2E5YmxMTDVlZTU4MUxaYkJGcXFLdXNLTnhWZVlZaXhxMTNLSjdITQ?oc=5,FCX
866,2026-07-25T20:34:28+00:00,Google News,Shin-Etsu Chemical (TSE:4063) Stock EPS Rebound Tests Margin Compression Narrative In Q1 2027 - simplywall.st,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNdEVtSEE1dXpuRTUxV3JibEhWUXN6VTRXY1gxdUxRVmstZTMyWmYwdUVnb0IwVGhnRDZxd1pDcmZxMVpXVmdVcERScXlwelZnNTJLUy1UTTFTejNVbXpSTllpVzhQeTZpaDVUZW5DNzBlZS11d1pVV0tKRUJhRGtHNmxtYXNNaEo1NGstUzFsWldrOWtVWTRaS2NzLXl4WWxGVl9DQjZNRmo4Mi00cHd3cENINDllbWZtYVpTLVhPZUpQSkRLYlQ5djVaSEhWSlFYWkZHNDVnVkdtcHFSTkhZ0gHfAUFVX3lxTE10RW1IQTV1em5FNTFXcmJsSFZRc3pVNFdjWDF1TFFWay1lMzJaZjB1RWdvQjBUaGdENnF3WkNyZnExWldWZ1VwRFJxeXB6Vmc1MktTLVRNMVN6M1VtelJOWWlXOFB5NmloNVRlbkM3MGVlLXV3WlVXS0pFQmFEa0c2bG1hc01oSjU0ay1TMWxaV2s5a1VZNFpLY3MteXhZbEZWX0NCNk1GajgyLTRwd3dwQ0g0OWVtZm1hWlMtWE9lSlBKREtiVDl2NVpISFZKUVhaRkc0NWdWR21wcVJOSFk?oc=5,4063.T
867,2026-07-24T06:30:00+00:00,Google News,TABLE-Shin-Etsu Chemical -Q1 group results - TradingView,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRHRkV1h5M1ZvOWdzcUNLOWxNQy00RzdUSVBUU2RlbVVWZVJUZHltamNWb0ZPc2dFWlgyYXc1MG1UVXFzSUtVcXp3YzNhMEV4Y2ZmMHVtTUZ2NjMwMDZSN3FkRTI5eTd4bV9IYzhUVVpyMmxpcTZpZnUzOHZ1RkZNRW54UExtVmVpUmhBZmpTQzNZY2F4b0dybG1nM193VWVMczRvT0tTTUxNcm5meDc3b3lfSU9YZHA5?oc=5,4063.T
868,2026-07-24T07:56:52+00:00,Google News,Shin-Etsu Chemical 1Q Net Profit Missed Y134.4B Expected in Poll of Analysts by Visible Alpha - Moomoo,https://news.google.com/rss/articles/CBMinwFBVV95cUxOQ1IzRWNBaE1xTk9KU01La2tRV2FjUURrNlBjeHZMM1lDM0dQeHdIUlBnbnZ3OGV1Tnd6a29scHBlWVFyM2NOMnBsalFOcmxVZGowRGE2LVVZSF9EX1Nta2pIdUFWQzMyaU9PeXZPVUQ4RW5lYW9jNERqZ0dNVTAyYlFISFgxeExMTnNEWkVTdWF3R2JFNUxPT29YalNhWEU?oc=5,4063.T
869,2026-07-24T06:30:00+00:00,Google News,"Shin-Etsu Chemical Co., Ltd. Reports Earnings Results for the First Quarter Ended June 30, 2026 - marketscreener.com",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOOHBBVlRWaVlnaHpfZDB3WWViLThvTTBrNy1oY3E0VTd5LUc3QVlZdV9veEtReS0zSThBS1M5TTF6R2RvN0pDaFhJODZBWm5TdnBMYno5cDhkYkFKTWw2X1pycDd3NG1od1BSZ25TWVlxX0h6aGx2M09WX1d5OTEzZEo2cVVQVFFlWWpMdkkwU2ZNcERpdnFLZzA3Y2s2akNpUXpuMDZyZmtBdlpBeTJJS2xyMWZGZUNDXzhSQVItVVVrdjlsVGtsRGd0TE55MmhaMU1TSnZWN0o2S21H?oc=5,4063.T
870,2026-07-24T11:00:18+00:00,Google News,Shin-Etsu Lifted Its Dividend After A Steady Quarter - Finimize,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPNG5KQVBTaDRwRUNLejRxZ1ZBSHVpbF9WemxIMHNBWTY2QWpHcC1yTUVoM1dncENxcUI4MUNfM2pxMThxNm5GdEcwYktuM2xjLTdaaHpmZTcwOTBULXJDbGxzc1FFbXd6RXJjbDlLZTRZRlVXd3BMeGk2M0RHbUdHSU5vV1MtSWp5?oc=5,4063.T
871,2026-06-25T07:00:00+00:00,Google News,Shin-Etsu Chemical to launch rare earths refinery in Japan - Fastmarkets,https://news.google.com/rss/articles/CBMilwFBVV95cUxOanAwXzhuUVFiRGQ2Q1RZWUd1Qnd1bEU1N21DTnpuMGh3ci1yVndMQ05Zd25aZ28xMDhUMlFNaE1FTW5haEVPRW0yUV92ZDF0X282WkpnQXJqc2FnR1BaZEJqVjhYUUNHWlNhSU9FanB2MC1WLUVOTUluTEVPeUctWVFsbWU1TnhudXpGbHJDdDNHX1Fsd1o4?oc=5,4063.T
872,2026-04-28T07:00:00+00:00,Google News,Shin-Etsu Withholds Annual Outlook Due to Iran War Disruptions - Bloomberg.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxQTGhXMkM5cTltTnI1dmpuVDdnZ3l1QUNyTTJqWTdCOFY3bGx4Q21hQzdJQjJOQnptM1NpMVVNcTFiYlR1VFlWck91aWJSRjdiMnR4dG9td0F0dV9MeFhDc05rTDFGdFRKcGVWQ2JlZHlmN1kyLXRlS0JaZkVoQ213dGVhSld0R201ZlNhVDhTNE1zdEJlXzRVbTNReV80LVB2dUNQYW1sRmdqMU5FcWF3TUstOA?oc=5,4063.T
